,OpenTime,ETC-USD_Open,ETC-USD_High,ETC-USD_Low,ETC-USD_Close,ETC-USD_volume,CloseTime,ETC-QuoteAssetVolume,ETC-NumberOfTrades,ETC-TBBAV,ETC-TBQAV,ETC-ignore
5413,2019-01-24 14:30:00,4.22,4.2329,4.2131,4.2316,3449.54,2019-01-24 15:29:59.999,14567.823198,119.0,1485.01,6270.549175,0.0
5414,2019-01-24 15:30:00,4.2332,4.2332,4.201,4.214,8902.72,2019-01-24 16:29:59.999,37518.191793,229.0,3720.42,15684.202837,0.0
5415,2019-01-24 16:30:00,4.2117,4.2736,4.2,4.2575,19140.87,2019-01-24 17:29:59.999,81212.362236,364.0,10704.13,45461.130888,0.0
5416,2019-01-24 17:30:00,4.2575,4.2632,4.2368,4.254,7371.39,2019-01-24 18:29:59.999,31304.654343,155.0,2360.43,10030.650191,0.0
5417,2019-01-24 18:30:00,4.254,4.2608,4.237,4.2491,5777.71,2019-01-24 19:29:59.999,24553.645582,137.0,2778.0,11813.027926,0.0
5418,2019-01-24 19:30:00,4.2529,4.2649,4.2401,4.2474,5626.22,2019-01-24 20:29:59.999,23930.360438,112.0,3843.79,16353.964241,0.0
5419,2019-01-24 20:30:00,4.2504,4.2504,4.1992,4.2372,19216.12,2019-01-24 21:29:59.999,81077.750263,340.0,8678.55,36598.36601,0.0
5420,2019-01-24 21:30:00,4.2369,4.2438,4.2148,4.2317,12210.59,2019-01-24 22:29:59.999,51615.314055,217.0,5983.38,25303.915635,0.0
5421,2019-01-24 22:30:00,4.2283,4.2432,4.2178,4.2294,16726.58,2019-01-24 23:29:59.999,70761.697978,234.0,8875.86,37537.21909,0.0
5422,2019-01-24 23:30:00,4.2331,4.2473,4.2314,4.2394,3780.98,2019-01-25 00:29:59.999,16021.36478,77.0,1797.06,7617.198622,0.0
5423,2019-01-25 00:30:00,4.2374,4.2942,4.2374,4.2802,20877.42,2019-01-25 01:29:59.999,89102.056741,368.0,10645.83,45388.725106,0.0
5424,2019-01-25 01:30:00,4.2773,4.2989,4.2748,4.2771,5265.18,2019-01-25 02:29:59.999,22569.535846,108.0,2148.61,9214.191398,0.0
5425,2019-01-25 02:30:00,4.2745,4.2765,4.2646,4.2765,2247.73,2019-01-25 03:29:59.999,9596.612331,57.0,1242.48,5305.156935,0.0
5426,2019-01-25 03:30:00,4.2749,4.2854,4.2702,4.2732,1764.88,2019-01-25 04:29:59.999,7549.107951,59.0,815.82,3490.184816,0.0
5427,2019-01-25 04:30:00,4.2688,4.2765,4.2559,4.2637,4950.05,2019-01-25 05:29:59.999,21121.422787,95.0,1788.47,7633.232846,0.0
5428,2019-01-25 05:30:00,4.2639,4.2671,4.2565,4.2565,1094.91,2019-01-25 06:29:59.999,4666.315935,42.0,378.78,1614.826525,0.0
5429,2019-01-25 06:30:00,4.2538,4.2804,4.2464,4.2711,1739.57,2019-01-25 07:29:59.999,7411.438592,68.0,1131.46,4823.016478,0.0
5430,2019-01-25 07:30:00,4.2686,4.2686,4.2335,4.2458,5541.67,2019-01-25 08:29:59.999,23553.008099,109.0,1228.63,5217.547797,0.0
5431,2019-01-25 08:30:00,4.2473,4.2559,4.21,4.2255,9457.16,2019-01-25 09:29:59.999,39987.741275,161.0,2568.75,10871.535411,0.0
5432,2019-01-25 09:30:00,4.2235,4.2398,4.2235,4.2398,3275.58,2019-01-25 10:29:59.999,13859.327527,67.0,1860.92,7873.236491,0.0
5433,2019-01-25 10:30:00,4.2427,4.2553,4.2276,4.2416,5536.59,2019-01-25 11:29:59.999,23494.104731,117.0,4211.42,17876.217438,0.0
5434,2019-01-25 11:30:00,4.2433,4.2837,4.2425,4.2799,17234.25,2019-01-25 12:29:59.999,73582.548386,236.0,11912.9,50859.884694,0.0
5435,2019-01-25 12:30:00,4.2774,4.3079,4.2684,4.3001,16392.62,2019-01-25 13:29:59.999,70270.704561,520.0,9924.07,42568.309251,0.0
5436,2019-01-25 13:30:00,4.2992,4.3133,4.2561,4.2914,23859.27,2019-01-25 14:29:59.999,102516.425519,472.0,11048.68,47471.198639,0.0
5437,2019-01-25 14:30:00,4.2892,4.3179,4.2868,4.3092,13400.98,2019-01-25 15:29:59.999,57674.647606,273.0,7848.16,33777.634855,0.0
5438,2019-01-25 15:30:00,4.3054,4.3192,4.285,4.3192,10164.33,2019-01-25 16:29:59.999,43694.322159,214.0,6879.23,29576.846563,0.0
5439,2019-01-25 16:30:00,4.3195,4.3743,4.3044,4.3237,31444.62,2019-01-25 17:29:59.999,136371.770716,576.0,17958.04,77925.582992,0.0
5440,2019-01-25 17:30:00,4.3249,4.341,4.3077,4.3182,11402.39,2019-01-25 18:29:59.999,49348.227538,188.0,6628.28,28698.429309,0.0
5441,2019-01-25 18:30:00,4.316,4.3309,4.3088,4.3222,4245.38,2019-01-25 19:29:59.999,18346.992373,108.0,1659.4,7175.971366,0.0
5442,2019-01-25 19:30:00,4.3203,4.3203,4.302,4.3155,3380.95,2019-01-25 20:29:59.999,14574.827178,85.0,1839.66,7929.852964,0.0
5443,2019-01-25 20:30:00,4.3234,4.325,4.3124,4.3197,4069.11,2019-01-25 21:29:59.999,17569.093484,84.0,1682.19,7264.254809,0.0
5444,2019-01-25 21:30:00,4.3197,4.3299,4.3026,4.3225,3233.67,2019-01-25 22:29:59.999,13957.203717,90.0,1480.42,6392.724715,0.0
5445,2019-01-25 22:30:00,4.3263,4.3338,4.3213,4.328,8706.89,2019-01-25 23:29:59.999,37695.422523,171.0,6230.73,26980.805924,0.0
5446,2019-01-25 23:30:00,4.3264,4.3264,4.2855,4.2979,8917.83,2019-01-26 00:29:59.999,38423.342517,175.0,2735.74,11800.968809,0.0
5447,2019-01-26 00:30:00,4.2981,4.3026,4.2865,4.2959,11123.08,2019-01-26 01:29:59.999,47787.607498,185.0,4522.74,19437.971709,0.0
5448,2019-01-26 01:30:00,4.2926,4.3213,4.2838,4.318,6909.46,2019-01-26 02:29:59.999,29723.704449,154.0,2926.94,12604.666814,0.0
5449,2019-01-26 02:30:00,4.3144,4.328,4.2951,4.3074,10224.34,2019-01-26 03:29:59.999,44099.355509,185.0,3573.21,15428.484004,0.0
5450,2019-01-26 03:30:00,4.3089,4.3208,4.2993,4.3041,8892.94,2019-01-26 04:29:59.999,38309.182482,153.0,3649.43,15724.002074,0.0
5451,2019-01-26 04:30:00,4.3061,4.3223,4.2969,4.3159,4050.03,2019-01-26 05:29:59.999,17438.631132,88.0,1980.58,8530.166399,0.0
5452,2019-01-26 05:30:00,4.3219,4.3248,4.3111,4.3157,1923.4,2019-01-26 06:29:59.999,8304.289685,44.0,752.14,3248.181428,0.0
5453,2019-01-26 06:30:00,4.3169,4.3169,4.2916,4.3025,2677.03,2019-01-26 07:29:59.999,11518.463763,91.0,1549.2,6666.499807,0.0
5454,2019-01-26 07:30:00,4.3007,4.3148,4.291,4.3089,4082.21,2019-01-26 08:29:59.999,17563.77571,104.0,2902.95,12495.199987,0.0
5455,2019-01-26 08:30:00,4.3146,4.3232,4.3014,4.3227,13155.93,2019-01-26 09:29:59.999,56740.527927,134.0,7192.6,31022.649884,0.0
5456,2019-01-26 09:30:00,4.3248,4.3305,4.313,4.3139,6034.56,2019-01-26 10:29:59.999,26077.323824,89.0,1458.77,6307.402338,0.0
5457,2019-01-26 10:30:00,4.3139,4.3221,4.3116,4.3168,2606.61,2019-01-26 11:29:59.999,11253.251643,57.0,718.5,3101.474701,0.0
5458,2019-01-26 11:30:00,4.32,4.3416,4.3046,4.326,10836.32,2019-01-26 12:29:59.999,46849.687679,177.0,5160.61,22330.572609,0.0
5459,2019-01-26 12:30:00,4.3256,4.4002,4.3098,4.3484,28622.16,2019-01-26 13:29:59.999,124914.163726,553.0,17887.68,78166.268843,0.0
5460,2019-01-26 13:30:00,4.3461,4.3508,4.3204,4.3235,14076.85,2019-01-26 14:29:59.999,61046.290106,196.0,7059.56,30624.300454,0.0
5461,2019-01-26 14:30:00,4.3277,4.3484,4.3242,4.3384,4817.74,2019-01-26 15:29:59.999,20896.288924,104.0,2636.91,11435.532413,0.0
5462,2019-01-26 15:30:00,4.341,4.3452,4.3278,4.3375,3071.01,2019-01-26 16:29:59.999,13314.271813,81.0,899.27,3900.124652,0.0
5463,2019-01-26 16:30:00,4.3375,4.3375,4.3141,4.3142,9000.96,2019-01-26 17:29:59.999,38945.741744,155.0,2280.73,9862.221887,0.0
5464,2019-01-26 17:30:00,4.3157,4.3259,4.3001,4.3189,7648.47,2019-01-26 18:29:59.999,32990.45066,117.0,4722.55,20366.553732,0.0
5465,2019-01-26 18:30:00,4.3189,4.3318,4.3188,4.3207,3431.42,2019-01-26 19:29:59.999,14839.668909,92.0,1735.98,7509.735555,0.0
5466,2019-01-26 19:30:00,4.319,4.3265,4.3128,4.3199,1869.27,2019-01-26 20:29:59.999,8075.018046,79.0,1208.9,5223.093548,0.0
5467,2019-01-26 20:30:00,4.3168,4.3267,4.2908,4.3006,7617.57,2019-01-26 21:29:59.999,32805.452537,170.0,3844.4,16554.051926,0.0
5468,2019-01-26 21:30:00,4.2977,4.3074,4.2745,4.2981,7744.08,2019-01-26 22:29:59.999,33237.663137,172.0,3992.86,17150.512993,0.0
5469,2019-01-26 22:30:00,4.298,4.3109,4.2892,4.2915,4150.4,2019-01-26 23:29:59.999,17856.498758,91.0,1388.18,5974.24551,0.0
5470,2019-01-26 23:30:00,4.2894,4.3052,4.2888,4.2926,2591.02,2019-01-27 00:29:59.999,11131.334039,63.0,1191.11,5116.589974,0.0
5471,2019-01-27 00:30:00,4.2909,4.2979,4.2765,4.279,2067.68,2019-01-27 01:29:59.999,8863.064165,57.0,292.89,1256.551938,0.0
5472,2019-01-27 01:30:00,4.281,4.2999,4.2761,4.2761,2036.67,2019-01-27 02:29:59.999,8730.432737,72.0,1057.8,4534.801014,0.0
5473,2019-01-27 02:30:00,4.276,4.2829,4.2738,4.2793,2106.41,2019-01-27 03:29:59.999,9012.928312,65.0,998.68,4273.854538,0.0
5474,2019-01-27 03:30:00,4.2776,4.2867,4.2733,4.2773,3063.19,2019-01-27 04:29:59.999,13102.431294,77.0,1000.07,4277.724924,0.0
5475,2019-01-27 04:30:00,4.2774,4.2775,4.2661,4.2704,3359.8,2019-01-27 05:29:59.999,14350.61357,74.0,709.52,3030.835869,0.0
5476,2019-01-27 05:30:00,4.2674,4.2874,4.2457,4.284,13855.31,2019-01-27 06:29:59.999,59100.518256,319.0,4855.65,20735.599749,0.0
5477,2019-01-27 06:30:00,4.2874,4.2874,4.2681,4.2739,4057.57,2019-01-27 07:29:59.999,17344.319236,75.0,1431.86,6121.352213,0.0
5478,2019-01-27 07:30:00,4.2739,4.2974,4.2726,4.2803,4035.97,2019-01-27 08:29:59.999,17298.120569,69.0,2691.62,11542.450135,0.0
5479,2019-01-27 08:30:00,4.2809,4.2833,4.2672,4.2719,3574.67,2019-01-27 09:29:59.999,15274.823771,118.0,2357.1,10071.175928,0.0
5480,2019-01-27 09:30:00,4.2713,4.2713,4.2433,4.2443,4455.85,2019-01-27 10:29:59.999,18950.750998,100.0,2012.07,8554.183737,0.0
5481,2019-01-27 10:30:00,4.2428,4.2541,4.2325,4.2488,5710.98,2019-01-27 11:29:59.999,24234.062291,102.0,3502.56,14865.791233,0.0
5482,2019-01-27 11:30:00,4.2508,4.2508,4.2393,4.2472,2572.92,2019-01-27 12:29:59.999,10919.856878,50.0,583.86,2479.529639,0.0
5483,2019-01-27 12:30:00,4.2451,4.2481,4.2309,4.2376,4208.97,2019-01-27 13:29:59.999,17833.420233,76.0,1783.65,7557.130871,0.0
5484,2019-01-27 13:30:00,4.2423,4.2477,4.2255,4.2303,2443.02,2019-01-27 14:29:59.999,10345.460489,85.0,1602.75,6788.394999,0.0
5485,2019-01-27 14:30:00,4.2291,4.2313,4.201,4.2093,10836.22,2019-01-27 15:29:59.999,45702.597802,180.0,5366.03,22635.049932,0.0
5486,2019-01-27 15:30:00,4.2074,4.2333,4.1873,4.1893,13274.51,2019-01-27 16:29:59.999,55880.882126,240.0,7038.84,29664.342832,0.0
5487,2019-01-27 16:30:00,4.1884,4.1943,4.1701,4.1843,18521.25,2019-01-27 17:29:59.999,77521.472411,256.0,8146.7,34113.823903,0.0
5488,2019-01-27 17:30:00,4.182,4.2032,4.182,4.2032,9035.48,2019-01-27 18:29:59.999,37851.548017,119.0,3766.35,15782.617198,0.0
5489,2019-01-27 18:30:00,4.2006,4.22,4.181,4.2022,16427.64,2019-01-27 19:29:59.999,69058.281981,241.0,7359.78,30952.046004,0.0
5490,2019-01-27 19:30:00,4.2057,4.2122,4.1255,4.1998,17213.35,2019-01-27 20:29:59.999,72001.915736,403.0,8957.32,37473.639023,0.0
5491,2019-01-27 20:30:00,4.1996,4.22,4.1756,4.1887,9851.84,2019-01-27 21:29:59.999,41332.684835,140.0,4252.25,17833.085942,0.0
5492,2019-01-27 21:30:00,4.1905,4.2073,4.1774,4.1777,7526.83,2019-01-27 22:29:59.999,31581.403092,148.0,2266.85,9519.169771,0.0
5493,2019-01-27 22:30:00,4.1777,4.2011,4.1612,4.1692,8150.93,2019-01-27 23:29:59.999,34047.983545,157.0,3444.39,14398.326361,0.0
5494,2019-01-27 23:30:00,4.1651,4.1778,4.1588,4.1691,3212.62,2019-01-28 00:29:59.999,13393.551594,108.0,1387.73,5787.945554,0.0
5495,2019-01-28 00:30:00,4.1691,4.1792,4.1636,4.1648,2962.65,2019-01-28 01:29:59.999,12343.611122,71.0,1490.96,6209.959653,0.0
5496,2019-01-28 01:30:00,4.1672,4.1892,4.1654,4.185,2279.15,2019-01-28 02:29:59.999,9522.9506,76.0,1411.1,5896.248935,0.0
5497,2019-01-28 02:30:00,4.1849,4.23,4.1775,4.2187,12717.94,2019-01-28 03:29:59.999,53590.442519,244.0,6498.51,27398.669059,0.0
5498,2019-01-28 03:30:00,4.2229,4.2499,4.2176,4.2378,3407.65,2019-01-28 04:29:59.999,14434.972958,108.0,1755.43,7435.089489,0.0
5499,2019-01-28 04:30:00,4.238,4.238,4.2014,4.2064,8419.78,2019-01-28 05:29:59.999,35537.664218,147.0,3125.8,13179.32215,0.0
5500,2019-01-28 05:30:00,4.2051,4.2306,4.1902,4.193,8565.54,2019-01-28 06:29:59.999,36010.854333,142.0,5445.22,22894.292596,0.0
5501,2019-01-28 06:30:00,4.1961,4.1961,4.1446,4.1566,8906.07,2019-01-28 07:29:59.999,37186.62736,209.0,2447.53,10234.930601,0.0
5502,2019-01-28 07:30:00,4.1514,4.1711,4.1277,4.1442,14112.68,2019-01-28 08:29:59.999,58593.479872,248.0,6925.46,28750.10857,0.0
5503,2019-01-28 08:30:00,4.147,4.147,4.0436,4.0558,35442.33,2019-01-28 09:29:59.999,145211.371182,709.0,11688.01,47819.997914,0.0
5504,2019-01-28 09:30:00,4.059,4.0906,4.0447,4.0693,27739.32,2019-01-28 10:29:59.999,112885.526492,415.0,13999.29,56983.196014,0.0
5505,2019-01-28 10:30:00,4.0698,4.0698,4.0172,4.0281,17952.88,2019-01-28 11:29:59.999,72639.666477,373.0,8406.8,34033.67439,0.0
5506,2019-01-28 11:30:00,4.0228,4.0228,3.978,4.0038,36871.55,2019-01-28 12:29:59.999,147662.52967,584.0,14834.99,59414.005424,0.0
5507,2019-01-28 12:30:00,4.0106,4.0356,3.9642,3.9787,11186.17,2019-01-28 13:29:59.999,44706.235537,287.0,4503.53,18042.272492,0.0
5508,2019-01-28 13:30:00,3.9787,3.9787,3.9339,3.9458,14460.49,2019-01-28 14:29:59.999,57111.69734,285.0,6757.92,26704.490385,0.0
5509,2019-01-28 14:30:00,3.9458,3.9889,3.9393,3.9814,9796.9,2019-01-28 15:29:59.999,38892.740562,248.0,6285.68,24950.764731,0.0
5510,2019-01-28 15:30:00,3.9824,3.9841,3.9532,3.9532,8820.07,2019-01-28 16:29:59.999,35010.316886,145.0,4854.11,19265.239772,0.0
5511,2019-01-28 16:30:00,3.9526,3.9533,3.85,3.8682,28777.24,2019-01-28 17:29:59.999,112100.08272,415.0,11537.63,44945.896463,0.0
5512,2019-01-28 17:30:00,3.8682,3.8852,3.8496,3.8604,15094.76,2019-01-28 18:29:59.999,58367.816798,231.0,7099.95,27454.097187,0.0
5513,2019-01-28 18:30:00,3.8573,3.8867,3.8503,3.8671,13220.75,2019-01-28 19:29:59.999,51164.139999,208.0,4174.2,16150.678208,0.0
5514,2019-01-28 19:30:00,3.8663,3.8736,3.8522,3.8658,9442.09,2019-01-28 20:29:59.999,36490.631169,191.0,4594.75,17754.177288,0.0
5515,2019-01-28 20:30:00,3.8662,3.8669,3.7657,3.8332,36672.16,2019-01-28 21:29:59.999,139820.71791,650.0,20354.09,77727.799539,0.0
5516,2019-01-28 21:30:00,3.8303,3.8489,3.7982,3.8162,35683.54,2019-01-28 22:29:59.999,136253.873785,487.0,20213.02,77168.42266,0.0
5517,2019-01-28 22:30:00,3.8121,3.8319,3.8107,3.8141,9391.49,2019-01-28 23:29:59.999,35867.40514,147.0,6247.12,23863.27253,0.0
5518,2019-01-28 23:30:00,3.8151,3.8517,3.8107,3.8446,5579.69,2019-01-29 00:29:59.999,21389.924147,178.0,2577.53,9877.40385,0.0
5519,2019-01-29 00:30:00,3.8425,3.8433,3.8211,3.8379,8300.73,2019-01-29 01:29:59.999,31804.74661,141.0,4618.75,17694.875797,0.0
5520,2019-01-29 01:30:00,3.8347,3.8525,3.8347,3.844,6713.87,2019-01-29 02:29:59.999,25801.148154,131.0,3021.56,11608.14166,0.0
5521,2019-01-29 02:30:00,3.8453,3.8462,3.8224,3.8224,6331.94,2019-01-29 03:29:59.999,24300.238232,101.0,2016.54,7742.22879,0.0
5522,2019-01-29 03:30:00,3.829,3.9129,3.8227,3.9129,13947.42,2019-01-29 04:29:59.999,54098.142087,190.0,8210.33,31812.181202,0.0
5523,2019-01-29 04:30:00,3.9063,3.9325,3.8973,3.9067,17006.28,2019-01-29 05:29:59.999,66584.471311,204.0,10850.48,42515.957535,0.0
5524,2019-01-29 05:30:00,3.9043,3.9661,3.9043,3.9603,20227.62,2019-01-29 06:29:59.999,79943.256902,335.0,9606.98,37928.093304,0.0
5525,2019-01-29 06:30:00,3.9606,3.9633,3.9327,3.9404,16954.64,2019-01-29 07:29:59.999,66919.650011,218.0,9981.54,39404.064084,0.0
5526,2019-01-29 07:30:00,3.9428,3.9452,3.9263,3.9369,4152.82,2019-01-29 08:29:59.999,16356.051659,82.0,1149.64,4529.442413,0.0
5527,2019-01-29 08:30:00,3.9358,3.9525,3.8947,3.9006,18202.99,2019-01-29 09:29:59.999,71277.476219,333.0,7500.23,29354.867263,0.0
5528,2019-01-29 09:30:00,3.8991,3.9177,3.8723,3.8723,15394.68,2019-01-29 10:29:59.999,60016.132584,209.0,9000.4,35109.697936,0.0
5529,2019-01-29 10:30:00,3.8724,3.8891,3.851,3.8595,13891.09,2019-01-29 11:29:59.999,53736.935228,245.0,5296.53,20495.676906,0.0
5530,2019-01-29 11:30:00,3.8691,3.8723,3.8342,3.8539,15777.15,2019-01-29 12:29:59.999,60846.039876,284.0,9598.11,37031.878793,0.0
5531,2019-01-29 12:30:00,3.8506,3.858,3.8022,3.8203,13593.85,2019-01-29 13:29:59.999,51974.050992,297.0,4421.57,16906.621622,0.0
5532,2019-01-29 13:30:00,3.8222,3.869,3.8222,3.8643,11451.33,2019-01-29 14:29:59.999,44108.511432,210.0,6421.32,24715.52969,0.0
5533,2019-01-29 14:30:00,3.8643,3.92,3.8621,3.9053,18467.71,2019-01-29 15:29:59.999,71868.442977,232.0,11601.64,45154.071086,0.0
5534,2019-01-29 15:30:00,3.9053,3.9053,3.8658,3.8775,4363.61,2019-01-29 16:29:59.999,16931.600509,101.0,2687.49,10424.686994,0.0
5535,2019-01-29 16:30:00,3.8776,3.8937,3.8674,3.8833,5517.04,2019-01-29 17:29:59.999,21414.021327,119.0,2239.96,8688.327041,0.0
5536,2019-01-29 17:30:00,3.8796,3.9049,3.8784,3.8789,5702.65,2019-01-29 18:29:59.999,22208.695871,162.0,2917.06,11352.353059,0.0
5537,2019-01-29 18:30:00,3.8786,3.9214,3.8786,3.8972,18037.02,2019-01-29 19:29:59.999,70479.123079,234.0,8699.03,33980.298586,0.0
5538,2019-01-29 19:30:00,3.901,3.9231,3.894,3.9199,12982.68,2019-01-29 20:29:59.999,50785.715213,188.0,8709.03,34065.961737,0.0
5539,2019-01-29 20:30:00,3.9211,3.9315,3.8983,3.9315,9028.11,2019-01-29 21:29:59.999,35363.676202,173.0,3939.37,15424.49171,0.0
5540,2019-01-29 21:30:00,3.9299,3.9554,3.9231,3.9249,13220.55,2019-01-29 22:29:59.999,52055.224431,238.0,5927.31,23349.522299,0.0
5541,2019-01-29 22:30:00,3.9235,3.9384,3.9,3.9136,12591.63,2019-01-29 23:29:59.999,49335.195968,225.0,4332.06,16963.05895,0.0
5542,2019-01-29 23:30:00,3.9129,3.9204,3.9027,3.9106,6278.11,2019-01-30 00:29:59.999,24568.508856,74.0,3409.82,13350.565092,0.0
5543,2019-01-30 00:30:00,3.907,3.9329,3.9022,3.9181,2023.04,2019-01-30 01:29:59.999,7927.128153,60.0,1339.92,5250.480933,0.0
5544,2019-01-30 01:30:00,3.9221,3.9384,3.8959,3.8995,6102.88,2019-01-30 02:29:59.999,23900.710477,111.0,2268.86,8911.365594,0.0
5545,2019-01-30 02:30:00,3.8979,3.9111,3.8796,3.9021,7486.13,2019-01-30 03:29:59.999,29179.071397,143.0,3193.49,12454.379458,0.0
5546,2019-01-30 03:30:00,3.9016,3.9016,3.8763,3.8812,6996.74,2019-01-30 04:29:59.999,27196.855792,179.0,3107.52,12081.689467,0.0
5547,2019-01-30 04:30:00,3.8813,3.8929,3.8688,3.8689,9055.9,2019-01-30 05:29:59.999,35140.54619,202.0,3885.32,15077.681934,0.0
5548,2019-01-30 05:30:00,3.8689,3.8803,3.8405,3.8681,18293.78,2019-01-30 06:29:59.999,70610.899274,328.0,7981.3,30806.383129,0.0
5549,2019-01-30 06:30:00,3.8664,3.8825,3.8608,3.8773,2419.58,2019-01-30 07:29:59.999,9372.49064,60.0,508.04,1969.007525,0.0
5550,2019-01-30 07:30:00,3.8772,3.9128,3.874,3.9046,3654.71,2019-01-30 08:29:59.999,14205.983846,116.0,2404.53,9341.850433,0.0
5551,2019-01-30 08:30:00,3.9059,3.9146,3.857,3.8653,13905.04,2019-01-30 09:29:59.999,53840.127097,267.0,4936.64,19113.978141,0.0
5552,2019-01-30 09:30:00,3.8673,3.8965,3.8595,3.8668,14474.47,2019-01-30 10:29:59.999,56062.654136,297.0,9136.44,35385.407451,0.0
5553,2019-01-30 10:30:00,3.8692,3.8898,3.8611,3.8666,16222.34,2019-01-30 11:29:59.999,62848.086712,272.0,9050.77,35069.057426,0.0
5554,2019-01-30 11:30:00,3.8694,3.876,3.8525,3.853,8881.1,2019-01-30 12:29:59.999,34290.865166,135.0,3926.42,15159.657179,0.0
5555,2019-01-30 12:30:00,3.8555,3.8702,3.8511,3.867,7943.11,2019-01-30 13:29:59.999,30668.230387,117.0,1914.24,7391.601421,0.0
5556,2019-01-30 13:30:00,3.8643,3.8891,3.8643,3.8769,3778.73,2019-01-30 14:29:59.999,14641.804086,84.0,2288.84,8869.248348,0.0
5557,2019-01-30 14:30:00,3.8783,3.8792,3.8625,3.8726,7307.36,2019-01-30 15:29:59.999,28281.767935,140.0,2663.31,10307.710786,0.0
5558,2019-01-30 15:30:00,3.8727,3.8978,3.8654,3.881,10284.73,2019-01-30 16:29:59.999,39920.24703,182.0,6323.54,24554.488435,0.0
5559,2019-01-30 16:30:00,3.883,3.8994,3.8595,3.8754,11553.44,2019-01-30 17:29:59.999,44801.364381,193.0,6476.97,25106.857399,0.0
5560,2019-01-30 17:30:00,3.8751,3.952,3.8685,3.9432,45713.51,2019-01-30 18:29:59.999,179185.745803,630.0,16747.22,65556.368038,0.0
5561,2019-01-30 18:30:00,3.9432,4.0112,3.9377,3.9833,33678.2,2019-01-30 19:29:59.999,133792.443398,562.0,18268.75,72614.635433,0.0
5562,2019-01-30 19:30:00,3.978,3.9976,3.9556,3.9957,16256.31,2019-01-30 20:29:59.999,64575.490522,247.0,7282.32,28928.002382,0.0
5563,2019-01-30 20:30:00,3.999,4.0006,3.9695,4.0002,9805.88,2019-01-30 21:29:59.999,39083.700128,145.0,4298.08,17134.989513,0.0
5564,2019-01-30 21:30:00,4.0033,4.0139,3.9587,4.0,9592.0,2019-01-30 22:29:59.999,38206.260093,208.0,4485.76,17874.493199,0.0
5565,2019-01-30 22:30:00,3.9991,4.0162,3.9817,4.0046,6707.92,2019-01-30 23:29:59.999,26838.594236,151.0,3253.3,13017.409561,0.0
5566,2019-01-30 23:30:00,4.003,4.0335,3.9923,3.9923,20313.77,2019-01-31 00:29:59.999,81572.489186,244.0,9236.49,37155.473019,0.0
5567,2019-01-31 00:30:00,3.9958,4.0182,3.9663,3.9671,15034.0,2019-01-31 01:29:59.999,60052.340357,176.0,7581.27,30280.174623,0.0
5568,2019-01-31 01:30:00,3.9655,3.9902,3.957,3.9718,15583.17,2019-01-31 02:29:59.999,61948.71673,222.0,8935.98,35512.206516,0.0
5569,2019-01-31 02:30:00,3.9723,3.9914,3.96,3.9869,7391.83,2019-01-31 03:29:59.999,29368.991272,107.0,3686.77,14645.876744,0.0
5570,2019-01-31 03:30:00,3.9889,3.9904,3.9666,3.9746,6808.72,2019-01-31 04:29:59.999,27058.643871,135.0,3007.47,11951.471426,0.0
5571,2019-01-31 04:30:00,3.9741,3.9884,3.9627,3.973,11647.37,2019-01-31 05:29:59.999,46308.904434,163.0,6671.14,26534.019518,0.0
5572,2019-01-31 05:30:00,3.9739,4.0264,3.9732,4.0113,13718.15,2019-01-31 06:29:59.999,54855.493247,178.0,8306.47,33203.898408,0.0
5573,2019-01-31 06:30:00,4.0109,4.0474,4.0001,4.0231,14303.39,2019-01-31 07:29:59.999,57526.923817,209.0,5068.58,20395.486187,0.0
5574,2019-01-31 07:30:00,4.0197,4.0237,3.9817,3.9868,9800.66,2019-01-31 08:29:59.999,39213.117323,171.0,4366.93,17474.563478,0.0
5575,2019-01-31 08:30:00,3.9868,4.0049,3.9699,3.9875,3527.92,2019-01-31 09:29:59.999,14066.240128,90.0,1657.58,6609.625854,0.0
5576,2019-01-31 09:30:00,3.9876,3.997,3.9733,3.9916,3708.7,2019-01-31 10:29:59.999,14785.916459,80.0,1184.67,4725.320464,0.0
5577,2019-01-31 10:30:00,3.9915,4.0024,3.9771,3.984,6177.22,2019-01-31 11:29:59.999,24614.436136,108.0,5446.66,21702.089686,0.0
5578,2019-01-31 11:30:00,3.9788,3.9836,3.9574,3.975,6402.92,2019-01-31 12:29:59.999,25411.599797,129.0,3419.86,13575.398779,0.0
5579,2019-01-31 12:30:00,3.9722,3.9764,3.9562,3.9718,5251.76,2019-01-31 13:29:59.999,20843.539265,110.0,2416.88,9595.862191,0.0
5580,2019-01-31 13:30:00,3.9707,3.9707,3.91,3.9303,28071.67,2019-01-31 14:29:59.999,110284.550922,488.0,12551.15,49323.977759,0.0
5581,2019-01-31 14:30:00,3.9294,3.9406,3.8978,3.9224,22305.47,2019-01-31 15:29:59.999,87388.229963,328.0,9874.57,38667.046013,0.0
5582,2019-01-31 15:30:00,3.925,3.9374,3.882,3.8877,26221.36,2019-01-31 16:29:59.999,102485.239656,346.0,9211.49,36019.445039,0.0
5583,2019-01-31 16:30:00,3.8884,3.9076,3.8782,3.901,7444.5,2019-01-31 17:29:59.999,28997.606077,147.0,4290.71,16719.677719,0.0
5584,2019-01-31 17:30:00,3.9026,3.9211,3.8861,3.9109,8013.86,2019-01-31 18:29:59.999,31289.47087,131.0,4049.81,15826.184619,0.0
