,OpenTime,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_volume,CloseTime,SOL-QuoteAssetVolume,SOL-NumberOfTrades,SOL-TBBAV,SOL-TBQAV,SOL-ignore
1107,2020-09-26 14:30:00,3.127,3.1575,3.1249,3.1472,24497.67,2020-09-26 15:29:59.999,76925.922473,336.0,10308.84,32403.220267,0.0
1108,2020-09-26 15:30:00,3.1528,3.155,3.0827,3.1212,44951.26,2020-09-26 16:29:59.999,139795.362638,716.0,16447.66,51166.004806,0.0
1109,2020-09-26 16:30:00,3.1121,3.1494,3.112,3.1494,19100.51,2020-09-26 17:29:59.999,59759.338244,422.0,7622.47,23854.706992,0.0
1110,2020-09-26 17:30:00,3.1435,3.1483,3.0794,3.08,48568.91,2020-09-26 18:29:59.999,150832.498298,695.0,21310.52,66106.278539,0.0
1111,2020-09-26 18:30:00,3.0805,3.0829,3.0401,3.044,75189.71,2020-09-26 19:29:59.999,230167.846902,1121.0,23944.97,73339.267503,0.0
1112,2020-09-26 19:30:00,3.044,3.1271,3.03,3.1147,52492.56,2020-09-26 20:29:59.999,162124.98441,764.0,24629.35,76015.012787,0.0
1113,2020-09-26 20:30:00,3.1081,3.1571,3.1011,3.137,33198.27,2020-09-26 21:29:59.999,103970.195819,544.0,15785.28,49455.701583,0.0
1114,2020-09-26 21:30:00,3.1296,3.15,3.1023,3.1361,48836.67,2020-09-26 22:29:59.999,152689.453889,652.0,23477.04,73448.967196,0.0
1115,2020-09-26 22:30:00,3.1362,3.1542,3.1028,3.1263,32756.62,2020-09-26 23:29:59.999,102273.348267,526.0,12981.85,40577.924572,0.0
1116,2020-09-26 23:30:00,3.1197,3.1305,3.0616,3.0743,83602.78,2020-09-27 00:29:59.999,259670.702499,996.0,42198.01,131527.820462,0.0
1117,2020-09-27 00:30:00,3.0691,3.08,3.03,3.0621,74535.26,2020-09-27 01:29:59.999,227182.735535,802.0,28536.5,87083.347775,0.0
1118,2020-09-27 01:30:00,3.0635,3.0794,3.0511,3.0669,26307.74,2020-09-27 02:29:59.999,80687.943848,322.0,11940.62,36670.934357,0.0
1119,2020-09-27 02:30:00,3.0589,3.11,3.0589,3.0864,24113.3,2020-09-27 03:29:59.999,74589.766991,542.0,13524.42,41851.569092,0.0
1120,2020-09-27 03:30:00,3.0864,3.1251,3.061,3.1212,34080.12,2020-09-27 04:29:59.999,105334.148723,550.0,14690.25,45440.800498,0.0
1121,2020-09-27 04:30:00,3.1141,3.1463,3.1141,3.1287,21112.75,2020-09-27 05:29:59.999,66138.649763,471.0,10380.5,32544.001323,0.0
1122,2020-09-27 05:30:00,3.1292,3.1848,3.1292,3.1544,39818.36,2020-09-27 06:29:59.999,125699.225727,662.0,26899.24,84921.651665,0.0
1123,2020-09-27 06:30:00,3.161,3.1712,3.1306,3.1398,37193.72,2020-09-27 07:29:59.999,117163.543811,577.0,17945.97,56575.39629,0.0
1124,2020-09-27 07:30:00,3.1389,3.15,3.124,3.1297,22167.91,2020-09-27 08:29:59.999,69503.362549,424.0,9504.52,29827.617927,0.0
1125,2020-09-27 08:30:00,3.1356,3.1468,3.1191,3.135,17483.56,2020-09-27 09:29:59.999,54759.501496,375.0,9995.23,31318.294071,0.0
1126,2020-09-27 09:30:00,3.1385,3.1545,3.133,3.1533,14577.27,2020-09-27 10:29:59.999,45819.676153,375.0,7674.38,24135.222995,0.0
1127,2020-09-27 10:30:00,3.1453,3.1536,3.1313,3.1405,17853.16,2020-09-27 11:29:59.999,56100.634016,413.0,10199.67,32063.120507,0.0
1128,2020-09-27 11:30:00,3.1479,3.1479,3.05,3.0603,97199.25,2020-09-27 12:29:59.999,300063.370296,1165.0,41442.59,128042.679985,0.0
1129,2020-09-27 12:30:00,3.06,3.0857,3.03,3.0659,78418.25,2020-09-27 13:29:59.999,240078.899988,635.0,28349.1,87084.342726,0.0
1130,2020-09-27 13:30:00,3.061,3.0643,2.9819,3.0487,85035.62,2020-09-27 14:29:59.999,257156.072382,927.0,37999.62,115073.332654,0.0
1131,2020-09-27 14:30:00,3.0414,3.0414,3.01,3.01,40604.75,2020-09-27 15:29:59.999,122726.716137,542.0,17833.87,53983.244175,0.0
1132,2020-09-27 15:30:00,3.01,3.0737,3.0082,3.0519,35340.77,2020-09-27 16:29:59.999,107340.303028,561.0,18645.42,56650.607393,0.0
1133,2020-09-27 16:30:00,3.0513,3.0676,3.0513,3.0632,10092.16,2020-09-27 17:29:59.999,30881.997673,82.0,3680.9,11260.296075,0.0
1134,2020-09-27 17:30:00,3.0564,3.08,3.0401,3.0734,23294.85,2020-09-27 18:29:59.999,71264.078195,344.0,12821.33,39225.472441,0.0
1135,2020-09-27 18:30:00,3.0748,3.104,3.0743,3.0962,23229.99,2020-09-27 19:29:59.999,71756.740584,424.0,10460.55,32339.306696,0.0
1136,2020-09-27 19:30:00,3.0868,3.1064,3.0753,3.082,26587.99,2020-09-27 20:29:59.999,82193.166049,410.0,15426.18,47733.147679,0.0
1137,2020-09-27 20:30:00,3.0826,3.1382,3.0668,3.1357,67434.57,2020-09-27 21:29:59.999,209419.199795,683.0,41698.66,129518.625386,0.0
1138,2020-09-27 21:30:00,3.1357,3.1428,3.1165,3.1252,37753.04,2020-09-27 22:29:59.999,118221.507039,635.0,17986.0,56361.67727,0.0
1139,2020-09-27 22:30:00,3.1252,3.1282,3.1143,3.1231,20803.59,2020-09-27 23:29:59.999,64929.257193,455.0,9686.29,30241.618617,0.0
1140,2020-09-27 23:30:00,3.1205,3.152,3.1143,3.1201,74013.09,2020-09-28 00:29:59.999,232058.987568,769.0,47099.42,147872.390714,0.0
1141,2020-09-28 00:30:00,3.1155,3.141,3.1019,3.1222,34014.21,2020-09-28 01:29:59.999,106226.804449,596.0,14259.5,44589.714913,0.0
1142,2020-09-28 01:30:00,3.123,3.1352,3.114,3.1209,18539.93,2020-09-28 02:29:59.999,57900.322689,362.0,7902.35,24705.94346,0.0
1143,2020-09-28 02:30:00,3.1207,3.1263,3.0868,3.106,24290.5,2020-09-28 03:29:59.999,75460.95312,518.0,9175.7,28514.300127,0.0
1144,2020-09-28 03:30:00,3.1058,3.1744,3.1058,3.1594,81140.82,2020-09-28 04:29:59.999,255832.06289,900.0,47846.7,150899.438308,0.0
1145,2020-09-28 04:30:00,3.1662,3.1857,3.1398,3.1578,56928.5,2020-09-28 05:29:59.999,180252.738583,713.0,30925.05,97963.821223,0.0
1146,2020-09-28 05:30:00,3.1557,3.2,3.1351,3.1515,95851.66,2020-09-28 06:29:59.999,303327.196158,1650.0,48113.95,152612.519551,0.0
1147,2020-09-28 06:30:00,3.1515,3.1857,3.1495,3.1788,36351.89,2020-09-28 07:29:59.999,115253.694552,615.0,15399.45,48827.995189,0.0
1148,2020-09-28 07:30:00,3.1823,3.2109,3.15,3.1515,39102.1,2020-09-28 08:29:59.999,124509.293061,750.0,15908.14,50796.319973,0.0
1149,2020-09-28 08:30:00,3.1515,3.1547,3.0917,3.1055,87161.07,2020-09-28 09:29:59.999,271237.572304,1176.0,38285.59,119188.133967,0.0
1150,2020-09-28 09:30:00,3.1035,3.1188,3.0977,3.1072,24072.55,2020-09-28 10:29:59.999,74794.014336,475.0,8963.26,27861.546276,0.0
1151,2020-09-28 10:30:00,3.1129,3.1263,3.0939,3.1002,27327.7,2020-09-28 11:29:59.999,84951.143418,430.0,14098.12,43840.373032,0.0
1152,2020-09-28 11:30:00,3.1001,3.1114,3.039,3.0393,108874.09,2020-09-28 12:29:59.999,333757.596115,1185.0,33513.55,102576.747979,0.0
1153,2020-09-28 12:30:00,3.0398,3.0796,3.021,3.0642,72374.63,2020-09-28 13:29:59.999,220423.73484,827.0,27816.0,84857.108993,0.0
1154,2020-09-28 13:30:00,3.0626,3.0899,3.054,3.0601,48275.98,2020-09-28 14:29:59.999,148316.924125,612.0,18544.94,57083.856547,0.0
1155,2020-09-28 14:30:00,3.0636,3.0796,3.0398,3.0471,39932.04,2020-09-28 15:29:59.999,122200.855821,538.0,13538.7,41457.527416,0.0
1156,2020-09-28 15:30:00,3.0472,3.0597,3.035,3.0514,48012.79,2020-09-28 16:29:59.999,146325.246805,764.0,14909.73,45490.874595,0.0
1157,2020-09-28 16:30:00,3.0514,3.0699,3.032,3.0358,31292.73,2020-09-28 17:29:59.999,95388.930657,466.0,9692.81,29553.452466,0.0
1158,2020-09-28 17:30:00,3.0358,3.076,3.0175,3.0514,55552.91,2020-09-28 18:29:59.999,168959.580799,831.0,21642.45,65978.121701,0.0
1159,2020-09-28 18:30:00,3.0514,3.0666,3.0329,3.0405,78868.82,2020-09-28 19:29:59.999,240524.246981,953.0,38937.21,118891.269028,0.0
1160,2020-09-28 19:30:00,3.0422,3.0632,3.0337,3.0456,31227.06,2020-09-28 20:29:59.999,95288.516373,409.0,12770.5,38994.421772,0.0
1161,2020-09-28 20:30:00,3.0455,3.0823,3.0454,3.072,32131.99,2020-09-28 21:29:59.999,98479.620052,483.0,13455.45,41258.480639,0.0
1162,2020-09-28 21:30:00,3.0741,3.0823,3.06,3.0648,28343.86,2020-09-28 22:29:59.999,87011.922293,435.0,10511.82,32287.753717,0.0
1163,2020-09-28 22:30:00,3.0648,3.0726,3.0325,3.0402,42191.02,2020-09-28 23:29:59.999,128728.193246,629.0,15145.02,46260.186984,0.0
1164,2020-09-28 23:30:00,3.0402,3.0461,3.02,3.0355,62991.16,2020-09-29 00:29:59.999,190783.950321,626.0,23581.38,71528.74229,0.0
1165,2020-09-29 00:30:00,3.0338,3.0358,2.9925,3.0074,42595.14,2020-09-29 01:29:59.999,128307.689639,610.0,15918.03,48035.376191,0.0
1166,2020-09-29 01:30:00,3.0084,3.015,2.9999,3.0096,16190.9,2020-09-29 02:29:59.999,48656.631323,269.0,6291.98,18931.25273,0.0
1167,2020-09-29 02:30:00,3.0033,3.008,2.9627,2.985,46077.52,2020-09-29 03:29:59.999,137369.349399,740.0,10196.33,30373.755693,0.0
1168,2020-09-29 03:30:00,2.985,2.995,2.95,2.9609,53197.71,2020-09-29 04:29:59.999,158201.879066,656.0,17933.98,53413.7408,0.0
1169,2020-09-29 04:30:00,2.9641,2.9704,2.908,2.9599,158136.83,2020-09-29 05:29:59.999,464762.715629,1479.0,49635.63,146185.108987,0.0
1170,2020-09-29 05:30:00,2.9549,3.027,2.94,2.9948,56469.22,2020-09-29 06:29:59.999,168787.192105,1001.0,30296.38,90693.242495,0.0
1171,2020-09-29 06:30:00,2.9948,3.0134,2.9214,2.9214,35994.18,2020-09-29 07:29:59.999,106990.789269,600.0,9762.93,29130.863202,0.0
1172,2020-09-29 07:30:00,2.9216,2.9427,2.91,2.9162,35408.76,2020-09-29 08:29:59.999,103489.498867,478.0,9640.36,28216.150781,0.0
1173,2020-09-29 08:30:00,2.9194,2.9512,2.9194,2.9412,17525.01,2020-09-29 09:29:59.999,51451.840665,341.0,8540.43,25091.982211,0.0
1174,2020-09-29 09:30:00,2.9412,2.9545,2.935,2.9376,16578.3,2020-09-29 10:29:59.999,48826.640504,291.0,7911.45,23320.132228,0.0
1175,2020-09-29 10:30:00,2.9459,2.9507,2.9212,2.9242,19890.81,2020-09-29 11:29:59.999,58377.204813,277.0,10244.64,30088.366982,0.0
1176,2020-09-29 11:30:00,2.9242,2.9908,2.9156,2.9908,23648.16,2020-09-29 12:29:59.999,69920.37711,491.0,15978.09,47261.042111,0.0
1177,2020-09-29 12:30:00,2.9869,3.0051,2.9761,2.9866,69126.44,2020-09-29 13:29:59.999,206962.502826,643.0,21786.78,65222.126989,0.0
1178,2020-09-29 13:30:00,2.9873,2.9998,2.9438,2.9524,42392.42,2020-09-29 14:29:59.999,125861.591989,492.0,20531.52,60985.663627,0.0
1179,2020-09-29 14:30:00,2.9519,2.9863,2.9445,2.9734,37947.41,2020-09-29 15:29:59.999,112528.144851,587.0,20567.31,61022.302642,0.0
1180,2020-09-29 15:30:00,2.9728,3.0033,2.9727,3.0,15823.03,2020-09-29 16:29:59.999,47314.029389,272.0,9995.35,29891.000261,0.0
1181,2020-09-29 16:30:00,2.992,3.0,2.9837,2.9909,24248.97,2020-09-29 17:29:59.999,72569.216834,393.0,9711.43,29084.124415,0.0
1182,2020-09-29 17:30:00,2.991,2.9962,2.9671,2.98,12754.57,2020-09-29 18:29:59.999,38003.051537,156.0,4831.91,14389.584415,0.0
1183,2020-09-29 18:30:00,2.9846,2.9897,2.9371,2.9805,27464.92,2020-09-29 19:29:59.999,81523.613038,519.0,15093.93,44828.374785,0.0
1184,2020-09-29 19:30:00,2.9872,3.0174,2.9836,3.0065,46250.86,2020-09-29 20:29:59.999,138740.551695,649.0,20183.73,60527.115101,0.0
1185,2020-09-29 20:30:00,2.9999,3.019,2.984,2.984,20729.65,2020-09-29 21:29:59.999,62243.811914,398.0,7230.79,21722.667116,0.0
1186,2020-09-29 21:30:00,2.984,2.9841,2.9123,2.919,32601.79,2020-09-29 22:29:59.999,95707.735812,655.0,9923.29,29094.098381,0.0
1187,2020-09-29 22:30:00,2.9266,2.9597,2.9028,2.944,46931.26,2020-09-29 23:29:59.999,136911.488384,607.0,15045.07,43985.160053,0.0
1188,2020-09-29 23:30:00,2.9439,2.9676,2.9439,2.9506,23775.71,2020-09-30 00:29:59.999,70182.406858,394.0,9811.69,28971.246236,0.0
1189,2020-09-30 00:30:00,2.9503,2.9657,2.8735,2.8939,207118.26,2020-09-30 01:29:59.999,601024.731915,1510.0,111868.58,324015.591371,0.0
1190,2020-09-30 01:30:00,2.8922,2.9238,2.8922,2.9146,48105.92,2020-09-30 02:29:59.999,139975.652112,828.0,24078.51,70134.75382,0.0
1191,2020-09-30 02:30:00,2.9147,2.9218,2.9025,2.9152,36803.66,2020-09-30 03:29:59.999,107088.75742,245.0,19915.27,57963.791713,0.0
1192,2020-09-30 03:30:00,2.913,2.9352,2.9079,2.9312,17196.11,2020-09-30 04:29:59.999,50261.23241,246.0,6155.05,18011.607004,0.0
1193,2020-09-30 04:30:00,2.9303,2.9685,2.9303,2.9505,36090.14,2020-09-30 05:29:59.999,106426.357485,474.0,19264.93,56788.859289,0.0
1194,2020-09-30 05:30:00,2.9447,2.9478,2.9143,2.917,17932.65,2020-09-30 06:29:59.999,52561.997389,319.0,8216.49,24093.034257,0.0
1195,2020-09-30 06:30:00,2.918,2.9281,2.8941,2.9202,47205.05,2020-09-30 07:29:59.999,137473.963387,556.0,25780.61,75128.383634,0.0
1196,2020-09-30 07:30:00,2.9202,2.9696,2.909,2.967,76452.08,2020-09-30 08:29:59.999,224935.15853,873.0,39663.15,116657.401356,0.0
1197,2020-09-30 08:30:00,2.9665,2.9704,2.945,2.9533,47165.12,2020-09-30 09:29:59.999,139562.325909,567.0,19108.55,56553.022156,0.0
1198,2020-09-30 09:30:00,2.9468,2.9789,2.9271,2.976,22841.89,2020-09-30 10:29:59.999,67397.900752,410.0,11707.82,34558.030021,0.0
1199,2020-09-30 10:30:00,2.9758,2.9838,2.9345,2.9345,26155.39,2020-09-30 11:29:59.999,77527.696305,415.0,12577.37,37269.805715,0.0
1200,2020-09-30 11:30:00,2.9333,2.9607,2.9272,2.933,26164.49,2020-09-30 12:29:59.999,76977.37251,382.0,9508.84,28001.595779,0.0
1201,2020-09-30 12:30:00,2.9305,2.9566,2.9122,2.9172,27269.64,2020-09-30 13:29:59.999,80166.974825,391.0,11128.41,32763.025947,0.0
1202,2020-09-30 13:30:00,2.9201,2.9244,2.9,2.9057,43220.88,2020-09-30 14:29:59.999,125702.373027,611.0,16552.84,48185.716327,0.0
1203,2020-09-30 14:30:00,2.9025,2.9142,2.8863,2.903,39816.06,2020-09-30 15:29:59.999,115298.276311,561.0,13349.09,38687.388588,0.0
1204,2020-09-30 15:30:00,2.905,2.9241,2.9007,2.9079,30187.34,2020-09-30 16:29:59.999,87962.273778,270.0,18668.08,54400.924259,0.0
1205,2020-09-30 16:30:00,2.91,2.91,2.8449,2.8504,48134.0,2020-09-30 17:29:59.999,138145.877435,574.0,15108.09,43260.321633,0.0
1206,2020-09-30 17:30:00,2.845,2.8717,2.8228,2.862,64733.38,2020-09-30 18:29:59.999,184501.256881,709.0,20456.76,58378.097609,0.0
1207,2020-09-30 18:30:00,2.8574,2.8823,2.8529,2.8823,25830.57,2020-09-30 19:29:59.999,74171.536752,284.0,15455.5,44389.693777,0.0
1208,2020-09-30 19:30:00,2.8822,2.9026,2.8664,2.8742,28666.66,2020-09-30 20:29:59.999,82798.544796,359.0,8954.94,25906.650673,0.0
1209,2020-09-30 20:30:00,2.8681,2.8923,2.8676,2.8923,28314.84,2020-09-30 21:29:59.999,81612.665334,295.0,21057.17,60702.263941,0.0
1210,2020-09-30 21:30:00,2.8928,2.9079,2.88,2.8992,17091.08,2020-09-30 22:29:59.999,49421.817525,273.0,10943.71,31656.42544,0.0
1211,2020-09-30 22:30:00,2.9025,2.9078,2.8634,2.8659,23190.95,2020-09-30 23:29:59.999,66759.920119,360.0,4626.02,13331.345147,0.0
1212,2020-09-30 23:30:00,2.8654,2.874,2.8348,2.8538,21279.8,2020-10-01 00:29:59.999,60781.385928,380.0,5769.16,16508.568497,0.0
1213,2020-10-01 00:30:00,2.8482,2.8565,2.8325,2.8498,4463.67,2020-10-01 01:29:59.999,12692.936737,161.0,2096.07,5969.774916,0.0
1214,2020-10-01 01:30:00,2.8417,2.8548,2.8385,2.8535,11087.47,2020-10-01 02:29:59.999,31568.71831,198.0,5004.13,14265.779363,0.0
1215,2020-10-01 02:30:00,2.8533,2.8655,2.8533,2.858,7609.29,2020-10-01 03:29:59.999,21761.587269,193.0,2333.44,6677.04425,0.0
1216,2020-10-01 03:30:00,2.8608,2.894,2.8608,2.894,29782.51,2020-10-01 04:29:59.999,85813.958291,315.0,12298.04,35436.709393,0.0
1217,2020-10-01 04:30:00,2.891,2.9,2.8898,2.8967,8163.02,2020-10-01 05:29:59.999,23627.382661,175.0,3068.25,8883.630373,0.0
1218,2020-10-01 05:30:00,2.8967,2.9212,2.8925,2.9163,49539.36,2020-10-01 06:29:59.999,144005.41452,493.0,30439.98,88517.639141,0.0
1219,2020-10-01 06:30:00,2.9164,2.9351,2.9164,2.935,16702.19,2020-10-01 07:29:59.999,48875.711607,311.0,9461.6,27707.38984,0.0
1220,2020-10-01 07:30:00,2.9351,2.95,2.9237,2.9309,46949.16,2020-10-01 08:29:59.999,137880.61289,459.0,27720.39,81458.201063,0.0
1221,2020-10-01 08:30:00,2.9257,2.9357,2.9072,2.9191,21190.13,2020-10-01 09:29:59.999,61828.713787,353.0,9459.18,27613.527905,0.0
1222,2020-10-01 09:30:00,2.9247,2.9459,2.9225,2.9352,30655.87,2020-10-01 10:29:59.999,90029.006442,369.0,19740.33,57982.034891,0.0
1223,2020-10-01 10:30:00,2.9344,2.9783,2.934,2.9783,18747.67,2020-10-01 11:29:59.999,55425.910604,360.0,9902.72,29245.33951,0.0
1224,2020-10-01 11:30:00,2.9699,2.9856,2.9698,2.9796,30074.22,2020-10-01 12:29:59.999,89516.573382,356.0,15530.68,46234.495558,0.0
1225,2020-10-01 12:30:00,2.9688,2.9791,2.9576,2.9679,22869.13,2020-10-01 13:29:59.999,67903.656598,301.0,7570.64,22482.481757,0.0
1226,2020-10-01 13:30:00,2.9679,2.9889,2.9538,2.969,50132.65,2020-10-01 14:29:59.999,149218.840402,574.0,29835.61,88848.5212,0.0
1227,2020-10-01 14:30:00,2.9694,2.9889,2.9686,2.9859,30891.06,2020-10-01 15:29:59.999,91974.47604,436.0,18459.43,55003.528885,0.0
1228,2020-10-01 15:30:00,2.9865,2.9879,2.972,2.9745,28723.86,2020-10-01 16:29:59.999,85498.750114,547.0,12110.48,36067.33653,0.0
1229,2020-10-01 16:30:00,2.9745,2.9778,2.9401,2.9516,40725.26,2020-10-01 17:29:59.999,120475.944267,627.0,11907.83,35320.499898,0.0
1230,2020-10-01 17:30:00,2.9563,2.961,2.941,2.9513,19584.83,2020-10-01 18:29:59.999,57724.94881,329.0,7764.84,22890.707693,0.0
1231,2020-10-01 18:30:00,2.9499,2.9503,2.9303,2.9343,39652.36,2020-10-01 19:29:59.999,116694.906848,422.0,9418.94,27714.906839,0.0
1232,2020-10-01 19:30:00,2.9322,2.936,2.9,2.9154,69784.16,2020-10-01 20:29:59.999,203343.828202,720.0,27125.7,79124.632782,0.0
1233,2020-10-01 20:30:00,2.9116,2.9214,2.85,2.85,108347.54,2020-10-01 21:29:59.999,311310.584514,794.0,36348.83,104546.710132,0.0
1234,2020-10-01 21:30:00,2.85,2.851,2.6962,2.7231,383407.98,2020-10-01 22:29:59.999,1060092.235699,3872.0,132717.42,367300.532835,0.0
1235,2020-10-01 22:30:00,2.7219,2.7399,2.6761,2.678,124426.53,2020-10-01 23:29:59.999,336759.49461,1674.0,52266.77,141572.609707,0.0
1236,2020-10-01 23:30:00,2.6761,2.7673,2.65,2.7401,95664.5,2020-10-02 00:29:59.999,259504.006492,1310.0,56022.82,152528.278153,0.0
1237,2020-10-02 00:30:00,2.7401,2.7853,2.7356,2.7617,42195.42,2020-10-02 01:29:59.999,116369.674972,650.0,21459.58,59204.423021,0.0
1238,2020-10-02 01:30:00,2.7617,2.7688,2.7352,2.7618,24156.96,2020-10-02 02:29:59.999,66355.44362,337.0,10306.69,28311.952399,0.0
1239,2020-10-02 02:30:00,2.7619,2.825,2.7619,2.8078,18559.21,2020-10-02 03:29:59.999,52003.042747,604.0,9500.95,26635.224457,0.0
1240,2020-10-02 03:30:00,2.8039,2.8567,2.7956,2.8451,33056.54,2020-10-02 04:29:59.999,93402.149021,526.0,16172.43,45694.20478,0.0
1241,2020-10-02 04:30:00,2.8451,2.8737,2.8428,2.8669,27025.0,2020-10-02 05:29:59.999,77148.898662,374.0,14083.3,40224.295885,0.0
1242,2020-10-02 05:30:00,2.8667,2.8667,2.8289,2.8426,26916.52,2020-10-02 06:29:59.999,76493.003893,480.0,13051.51,37099.972022,0.0
1243,2020-10-02 06:30:00,2.8456,2.8873,2.8145,2.816,76079.47,2020-10-02 07:29:59.999,216792.322301,812.0,43073.36,122889.631397,0.0
1244,2020-10-02 07:30:00,2.8205,2.8609,2.8205,2.8364,47164.61,2020-10-02 08:29:59.999,133791.738821,593.0,25371.95,71965.980598,0.0
1245,2020-10-02 08:30:00,2.8333,2.8675,2.8307,2.8665,45785.92,2020-10-02 09:29:59.999,130343.590573,473.0,26748.47,76194.028843,0.0
1246,2020-10-02 09:30:00,2.8675,2.8751,2.84,2.8404,35701.66,2020-10-02 10:29:59.999,101826.559071,558.0,18384.08,52441.436039,0.0
1247,2020-10-02 10:30:00,2.84,2.8401,2.65,2.6711,318826.22,2020-10-02 11:29:59.999,865497.938774,3160.0,132437.84,360151.718728,0.0
1248,2020-10-02 11:30:00,2.6701,2.69,2.6339,2.654,310309.56,2020-10-02 12:29:59.999,825669.505576,2530.0,167160.71,445274.909758,0.0
1249,2020-10-02 12:30:00,2.654,2.6813,2.6481,2.6666,90528.09,2020-10-02 13:29:59.999,241119.276389,994.0,54423.72,145023.226397,0.0
1250,2020-10-02 13:30:00,2.6599,2.6703,2.5943,2.6087,111602.23,2020-10-02 14:29:59.999,294090.595045,1061.0,38121.22,100579.607387,0.0
1251,2020-10-02 14:30:00,2.6126,2.632,2.508,2.5137,280618.16,2020-10-02 15:29:59.999,714374.865939,2325.0,110527.19,281339.882422,0.0
1252,2020-10-02 15:30:00,2.5134,2.52,2.42,2.5076,418152.26,2020-10-02 16:29:59.999,1035749.438867,3579.0,201473.81,500222.143142,0.0
1253,2020-10-02 16:30:00,2.5069,2.5371,2.467,2.4724,154942.35,2020-10-02 17:29:59.999,387588.307176,1407.0,51907.74,129934.608315,0.0
1254,2020-10-02 17:30:00,2.4731,2.5369,2.4616,2.5312,89956.76,2020-10-02 18:29:59.999,225773.888903,896.0,45526.55,114400.742003,0.0
1255,2020-10-02 18:30:00,2.5259,2.5604,2.4482,2.55,208387.41,2020-10-02 19:29:59.999,523174.778974,1465.0,86517.71,217674.521758,0.0
1256,2020-10-02 19:30:00,2.5462,2.6618,2.5442,2.6315,157650.33,2020-10-02 20:29:59.999,413967.988303,1777.0,88191.93,231396.92338,0.0
1257,2020-10-02 20:30:00,2.6318,2.6409,2.6053,2.6123,54630.55,2020-10-02 21:29:59.999,143501.127298,454.0,25791.19,67786.418334,0.0
1258,2020-10-02 21:30:00,2.6103,2.6636,2.5822,2.6569,124847.61,2020-10-02 22:29:59.999,326366.150838,1134.0,66626.39,174033.532989,0.0
1259,2020-10-02 22:30:00,2.6574,2.6672,2.6416,2.6633,21482.36,2020-10-02 23:29:59.999,57081.938998,285.0,10034.05,26655.958887,0.0
1260,2020-10-02 23:30:00,2.6567,2.6723,2.6271,2.6493,23230.29,2020-10-03 00:29:59.999,61538.611982,390.0,7924.95,21037.002151,0.0
1261,2020-10-03 00:30:00,2.6459,2.6459,2.6059,2.6079,16188.28,2020-10-03 01:29:59.999,42468.055127,234.0,8833.44,23174.050492,0.0
1262,2020-10-03 01:30:00,2.6068,2.6388,2.6047,2.6359,21391.4,2020-10-03 02:29:59.999,56194.210268,253.0,11478.79,30176.625078,0.0
1263,2020-10-03 02:30:00,2.6417,2.6544,2.5504,2.5724,75928.56,2020-10-03 03:29:59.999,197764.454943,794.0,32585.8,84661.860089,0.0
1264,2020-10-03 03:30:00,2.5688,2.636,2.5687,2.6068,50151.93,2020-10-03 04:29:59.999,130467.219857,531.0,24608.69,64034.96259,0.0
1265,2020-10-03 04:30:00,2.6089,2.6323,2.6051,2.6232,28020.58,2020-10-03 05:29:59.999,73368.230946,347.0,16795.24,43972.713233,0.0
1266,2020-10-03 05:30:00,2.6231,2.6326,2.6037,2.618,25630.72,2020-10-03 06:29:59.999,67076.999719,359.0,9726.15,25481.466627,0.0
1267,2020-10-03 06:30:00,2.6173,2.6368,2.6122,2.6222,43984.1,2020-10-03 07:29:59.999,115533.801157,438.0,20853.07,54804.584382,0.0
1268,2020-10-03 07:30:00,2.6267,2.6406,2.6129,2.6289,16874.51,2020-10-03 08:29:59.999,44338.556906,224.0,9831.48,25838.102471,0.0
1269,2020-10-03 08:30:00,2.6292,2.6479,2.6223,2.6338,23366.04,2020-10-03 09:29:59.999,61536.365461,193.0,15279.81,40276.660645,0.0
1270,2020-10-03 09:30:00,2.6338,2.6462,2.6248,2.6408,11635.25,2020-10-03 10:29:59.999,30665.181639,168.0,5052.75,13341.396443,0.0
1271,2020-10-03 10:30:00,2.64,2.6406,2.6245,2.6284,14519.77,2020-10-03 11:29:59.999,38212.96647,171.0,8671.94,22829.485471,0.0
1272,2020-10-03 11:30:00,2.6327,2.6372,2.6119,2.6318,36220.03,2020-10-03 12:29:59.999,95034.043276,260.0,15251.7,40062.899282,0.0
1273,2020-10-03 12:30:00,2.6318,2.64,2.6269,2.6359,10639.51,2020-10-03 13:29:59.999,28009.495756,177.0,8168.03,21500.838969,0.0
1274,2020-10-03 13:30:00,2.6337,2.648,2.609,2.609,44674.88,2020-10-03 14:29:59.999,117323.895293,385.0,22523.38,59204.883368,0.0
1275,2020-10-03 14:30:00,2.6091,2.6279,2.6091,2.6175,17118.36,2020-10-03 15:29:59.999,44802.602162,186.0,6214.49,16267.007652,0.0
1276,2020-10-03 15:30:00,2.6168,2.6444,2.615,2.6412,26055.17,2020-10-03 16:29:59.999,68472.193468,291.0,15829.01,41597.871201,0.0
1277,2020-10-03 16:30:00,2.6359,2.6656,2.6338,2.6633,42939.22,2020-10-03 17:29:59.999,113814.678002,401.0,17494.56,46460.824773,0.0
1278,2020-10-03 17:30:00,2.6654,2.6708,2.6423,2.654,21520.13,2020-10-03 18:29:59.999,57154.542134,222.0,8147.68,21652.0438,0.0
